GEOID,State,County,Population,EJ indexes above 80th percentile,DEMOGIDX_2,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,P_DEMOGIDX_2,P_PM25,P_OZONE,P_DSLPM,P_PTRAF,P_NO2,P_LIFEEXPPCT
06081612900,California,San Mateo County,4441,0,0.6419,0.3125,0.0453,0.0565,0.0661,0.0193,0.0166,0.0664,0.1619,0.1313,9.95,53.634,0.078,43.302,1814316.37,0.3806,0.394,0,12.495,0,0.868,5.589,0,14,87,15,19,69,30,4
06081613000,California,San Mateo County,3460,0,0.8432,0.3491,0.0971,0.0183,0.0954,0.0445,0.0305,0.0194,0.2396,0.121,9.888,53.567,0.078,42.069,2002792.689,0.0759,0.49,0,12.994,0,1.691,5.403,0,25,86,14,19,72,28,2
06081613200,California,San Mateo County,6851,0,0.62,0.2493,0.0759,0.0445,0.097,0.0039,0.0664,0.0464,0.3446,0.0872,9.559,53.215,0.059,30.579,987713.98,0.2548,0.304,0,5.33,0,14.164,3.32,0,13,83,13,11,54,8,0
06081613300,California,San Mateo County,2734,0,0.7411,0.2688,0.1086,0.0185,0.0867,0.0083,0.0197,0.0391,0.2059,,9.689,51.59,0.079,44.964,1765151.947,0.4474,0.105,0,7.86,0,0.144,5.193,0,19,85,5,20,69,26,
06081613400,California,San Mateo County,3067,0,0.5377,0.1321,0.1174,0.0759,0.029,0,0.0119,0.0616,0.1963,0.1292,9.382,50.691,0.061,36.456,883742.07,0.3969,0.094,0,4.437,0,357.077,3.145,0,9,80,2,12,52,7,4
06081613501,California,San Mateo County,4247,0,1.4434,0.4111,0.2804,0.0256,0.0961,0.0334,0.1235,0.0702,0.186,0.1446,9.132,46.35,0.06,82.997,1067305.981,0.1305,0,0,2.068,0,1754.279,4.262,0,55,77,0,12,56,17,9
06081613502,California,San Mateo County,6164,0,0.5369,0.1483,0.1071,0.0754,0.0433,0,0.054,0.0198,0.188,0.1569,8.759,45.772,0.061,86.197,522640.601,0.168,0,0,1.599,0,552.405,3.09,0,9,68,0,12,40,7,15
06081613600,California,San Mateo County,5814,0,0.7874,0.306,0.1029,0.0557,0.1602,0.0283,0.1029,0.0566,0.29,0.1159,8.649,45.257,0.066,93.532,553426.816,0.2331,0,0,0.75,0,720.058,3.814,0,22,65,0,14,41,12,2
06081613701,California,San Mateo County,3929,0,0.5557,0.2331,0.0621,0.0104,0.0954,0.0145,0.0191,0.0685,0.2326,0.1405,8.564,46.551,0.055,52.584,309674.03,0.1029,0,0,0.395,0,224.173,4.597,0,9,63,0,10,31,20,7
06081613702,California,San Mateo County,4687,0,1.1969,0.4214,0.1833,0.0175,0.0996,0.0872,0.1348,0.0354,0.2579,0.1405,8.943,47.926,0.06,57.535,612585.431,0.3559,0,0,1.291,0,623.28,3.525,0,44,72,0,12,43,10,7
06081613800,California,San Mateo County,4064,0,1.0933,0.3246,0.2043,0.0108,0.0629,0,0.1283,0.0514,0.2082,0.1549,8.577,49.234,0.039,14.908,148370.846,0.4292,0,0,0.525,0,12.642,2.176,0.348,39,63,1,4,21,2,14
06081613900,California,San Mateo County,6358,0,1.0231,0.3953,0.1352,0.0483,0.1176,0.0278,0.0218,0.0876,0.1378,0.1446,10.384,55.044,0.138,52.199,3021670.747,0.6268,1.034,0,16.881,0,4.444,6.148,0,35,89,22,43,82,36,9
06081614000,California,San Mateo County,5872,0,1.3809,0.7359,0.0586,0.0173,0.0944,0.0037,0.0789,0.0356,0.1674,0.1744,9.329,45.047,0.094,137.824,3283454.535,0.1978,0,0,5.842,0,2671.76,6.442,0,53,80,0,26,84,39,30
06081984300,California,San Mateo County,0,0,0,0,0,0,0,0,0,0,0,,9.84,46.03,,0,,0,,,,0,,0,,0,86,0,,,0,
06083000101,California,Santa Barbara County,5674,0,1.3251,0.4286,0.2261,0.0417,0.1373,0.0352,0.1148,0.0171,0.285,0.1364,8.05,58.766,0.12,0.003,2371871.435,0.1025,0,0,3.427,0,0,7.523,0,50,46,41,36,76,50,6
06083000102,California,Santa Barbara County,4639,0,1.3779,0.429,0.2453,0.0146,0.1391,0.0428,0.0589,0.0287,0.2235,0.1805,8.108,59.169,0.093,0.003,2206957.479,0.2374,0,0,4.482,0,0,7.356,0,53,48,43,25,75,49,37
06083000103,California,Santa Barbara County,4341,0,0.6945,0.2267,0.1173,0.0525,0.0431,0.0049,0.0159,0.0645,0.241,0.1662,7.901,59.477,0.087,0.004,984489.367,0.2338,0,0,2.708,0,0,4.529,0,16,40,45,23,54,19,23
06083000201,California,Santa Barbara County,2656,0,0.4043,0.07,0.1062,0.1004,0.0984,0,0.0122,0.0301,0.3445,0.1477,8.196,59.397,0.176,0.004,2340415.521,0.6577,0,0,4.601,0,0,7.654,0,4,51,45,56,76,52,10
06083000202,California,Santa Barbara County,2405,0,1.1657,0.3854,0.1938,0.033,0.1231,0.0245,0.0918,0.032,0.1938,0.1477,8.169,59.205,0.176,0.003,2162402.735,0.242,0,0,4.052,0,0,7.659,0,43,50,44,56,74,52,10
06083000301,California,Santa Barbara County,3087,4,2.3813,0.5254,0.5562,0.0726,0.1357,0.0381,0.1595,0.1095,0.1027,0.1815,8.244,59.528,0.176,0.004,2654030.699,0.4656,0,0,4.335,0,0,8.907,0,82,53,45,56,79,64,38
06083000302,California,Santa Barbara County,4331,0,1.5865,0.5137,0.2703,0.0301,0.0873,0.0538,0.1154,0.0376,0.1448,0.1426,8.219,59.482,0.176,0.004,2470997.533,0.4496,0,0,3.961,0,0,8.189,0,61,52,45,56,77,57,8
06083000400,California,Santa Barbara County,5377,0,0.6321,0.1746,0.1261,0.0486,0.0804,0.0219,0.0141,0.0608,0.1984,0.1087,8.215,59.622,0.16,0.004,1430456.207,0.6316,0,0,4.155,0,0,7.318,0,13,52,46,51,63,48,1
06083000501,California,Santa Barbara County,3352,0,0.4146,0.1337,0.071,0.0328,0.0597,0,0.0128,0.0808,0.2733,0.1559,8.019,59.972,0.096,0.005,957217.466,0.543,0,0,2.574,0,0,3.685,0,4,45,48,26,53,11,15
06083000502,California,Santa Barbara County,5395,0,0.6581,0.1783,0.1335,0.026,0.079,0,0.0296,0.0541,0.2482,0.1056,8.149,59.44,0.137,0.004,1378405.975,0.6089,0,0,3.927,0,0,6.553,0,14,49,45,42,62,40,1
06083000600,California,Santa Barbara County,5470,0,0.9056,0.353,0.1177,0.0289,0.0998,0,0.0343,0.0548,0.3064,0.1169,8.203,59.841,0.148,0.005,1189442.812,0.5127,0,0,3.796,0,0,7.07,0,28,51,48,46,59,45,2
06083000700,California,Santa Barbara County,6233,0,0.9171,0.3125,0.1467,0.0366,0.0936,0.0097,0.0524,0.0395,0.2668,0.1056,8.017,60.524,0.091,0.019,999720.806,0.3351,0,0,2.039,0,0,4.871,0,29,45,51,24,54,23,1
06083000801,California,Santa Barbara County,3957,3,2.1792,0.7645,0.3354,0.0317,0.0796,0.0567,0.2706,0.0599,0.1539,0.2021,8.254,59.946,0.148,0.005,1446501.991,0.5603,0,0,5.762,0,0,9.151,0,78,53,48,46,64,67,58
06083000805,California,Santa Barbara County,1077,0,1.1224,0.2981,0.2313,0.0396,0.1411,0.0055,0.0372,0.0808,0.4745,0.1723,8.255,60.223,0.182,0.005,2487038.091,0.2716,0,0,3.011,0,0,9.698,0,40,53,50,58,78,72,28
06083000806,California,Santa Barbara County,5484,6,2.7982,0.8521,0.5099,0.0628,0.1251,0.2865,0.2621,0.0551,0.1147,0.1723,8.244,60.186,0.15,0.005,1984132.757,0.4142,0,0,3.013,0,0,9.725,0,89,53,49,47,72,72,28
06083000900,California,Santa Barbara County,3254,3,2.132,0.5894,0.4251,0.0232,0.1463,0.041,0.1203,0.0206,0.1549,0.2,8.287,59.792,0.152,0.004,1869407.965,0.4275,0,0,6.132,0,0,9.302,0,76,54,47,48,70,68,56
06083001001,California,Santa Barbara County,2953,4,2.365,0.6326,0.4846,0.0133,0.1585,0.0705,0.0921,0.0579,0.1429,0.1836,8.299,59.811,0.17,0.004,3041610.467,0.4089,0,0,7.315,0,0,8.778,0,82,55,47,54,83,63,40
06083001002,California,Santa Barbara County,3188,3,1.9046,0.5423,0.3701,0.0949,0.1659,0.0581,0.1702,0.0574,0.1327,0.1836,8.276,59.628,0.176,0.004,2700299.804,0.5868,0,0,7.486,0,0,9.308,0,71,54,46,56,80,68,40
06083001101,California,Santa Barbara County,4599,3,1.945,0.6227,0.3358,0.0152,0.0586,0.0366,0.2254,0.0855,0.0915,0.159,8.257,59.475,0.176,0.004,2559227.23,0.5893,0,0,3.967,0,0,8.5,0,72,53,45,56,78,60,17
06083001102,California,Santa Barbara County,4394,7,2.8344,0.7956,0.5578,0.0278,0.0794,0.1194,0.3946,0.0432,0.0753,0.1918,8.281,59.617,0.174,0.004,2774342.048,0.4436,0,0,5.036,0,0,8.127,0,90,54,46,56,80,57,48
06083001203,California,Santa Barbara County,3535,0,1.3784,0.2682,0.344,0.0532,0.1702,0.0545,0.0496,0.0277,0.3075,0.16,8.312,59.734,0.127,0.004,1324780.573,0.3143,0,0,3.959,0,0,6.793,0,53,55,47,39,61,43,18
06083001206,California,Santa Barbara County,3969,3,2.1185,0.6344,0.3926,0.0497,0.067,0.0861,0.2409,0.0466,0.0726,0.1733,8.317,59.98,0.153,0.004,2407546.9,0.4314,0,0,4.113,0,0,7.798,0,76,55,48,48,77,53,29
06083001208,California,Santa Barbara County,4206,0,1.5261,0.3502,0.3482,0.0411,0.1258,0,0.0587,0.0207,0.1512,0.1518,8.33,59.845,0.126,0.004,1083627.958,0.4888,0,0,3.653,0,0,7.187,0,59,56,48,38,56,47,12
06083001306,California,Santa Barbara County,3725,0,0.9832,0.3396,0.1545,0.104,0.1123,0,0.0443,0.0454,0.3101,0.1518,8.224,59.205,0.162,0.003,1858238.314,0.1706,0,0,3.169,0,0,6.454,0.366,33,52,44,52,70,39,12
06083001307,California,Santa Barbara County,3365,0,1.156,0.4223,0.1676,0.0464,0.1117,0.0317,0.1114,0.038,0.2062,0.1446,8.254,59.427,0.173,0.003,2186665.751,0.2847,0,0,3.443,0,0,7.315,0,42,53,45,55,74,48,9
06083001308,California,Santa Barbara County,3650,0,0.5139,0.111,0.1215,0.0859,0.0891,0.0186,0.0293,0.0252,0.2671,0.1446,8.296,59.608,0.135,0.003,1088359.033,0.4283,0,0,3.765,0,0,6.604,0,8,55,46,41,56,41,9
06083001403,California,Santa Barbara County,1691,0,0.5097,0.1224,0.113,0.0083,0.0751,0.0267,0.0463,0.0296,0.3087,0.1262,8.135,61.115,0.148,0.349,1616885.513,0.2602,0,0,2.511,0,120.886,6.517,0.03,7,49,54,46,67,40,3
06083001404,California,Santa Barbara County,1432,0,0.5812,0.1571,0.1181,0.0356,0.142,0.0029,0,0.0391,0.4686,0.1262,8.122,60.855,0.106,0.362,1246682.375,0.4906,0,0,2.748,0,0,6.545,0,11,48,53,30,60,40,3
06083001500,California,Santa Barbara County,2628,0,0.6964,0.2036,0.1321,0.0459,0.1062,0.0079,0.0237,0.032,0.4711,0.1508,7.904,61.395,0.072,0.288,672621.155,0.3183,0,0,1.437,0,92.889,3.664,0,16,41,55,17,45,11,12
06083001601,California,Santa Barbara County,5912,0,1.5233,0.5438,0.2287,0.0259,0.0863,0.0568,0.1786,0.0332,0.1927,0.1354,7.856,63.115,0.097,0.902,1307086.243,0.1407,0,0,3.405,0,1284.811,8.277,0,58,39,63,27,61,58,5
06083001604,California,Santa Barbara County,4466,0,1.1419,0.4496,0.1457,0.0776,0.0898,0.0471,0.1216,0.0898,0.1899,0.1374,7.91,63.202,0.106,0.898,1333786.759,0.3308,0,0,5.187,0,3385.505,9.808,0,42,41,63,30,62,73,6
06083001704,California,Santa Barbara County,3216,0,1.4473,0.5283,0.2101,0.0273,0.0846,0.1313,0.1604,0.0728,0.2767,0.1518,7.846,63.692,0.076,2.115,1419664.114,0.0975,0,0,6.405,0,2492.386,8.358,0,56,39,65,19,63,59,12
06083001706,California,Santa Barbara County,4599,0,0.9007,0.2994,0.1487,0.0769,0.0883,0.0119,0.0483,0.0537,0.3638,0.1631,7.639,63.274,0.103,0.664,874296.038,0.247,0,0,1.448,0,397.067,5.142,0,28,33,63,29,51,25,20
06083001800,California,Santa Barbara County,1125,2,1.8671,0.4462,0.4151,0.0827,0.1307,0.1119,0.0988,0.0782,0.2284,0.1785,7.714,66.334,0.038,1.083,86611.347,0.6883,0,0,0.263,0,45.682,1.582,0,70,35,75,4,15,0,34
06083001905,California,Santa Barbara County,3073,0,0.8861,0.2509,0.173,0.0717,0.1343,0.0108,0.0425,0.0137,0.2486,0.1118,7.586,59.703,0.044,0.027,82633.356,0.1197,0,0,0.522,0,139.807,3.829,0,27,31,47,6,15,13,1
06083001907,California,Santa Barbara County,898,0,0.8872,0.2472,0.1757,0.0308,0.0862,0,0.0253,0.0501,0.235,0.1446,7.599,57.626,0.043,0.004,236946.248,0.5678,0,0,1.433,0,96.486,2.602,0.365,27,32,36,6,27,3,9
06083001908,California,Santa Barbara County,5357,0,1.01,0.299,0.1893,0.0087,0.1419,0.0334,0.0822,0.037,0.2488,0.1446,7.581,56.928,0.054,0.016,132296.339,0.0999,0,0,1.627,0,922.59,6.567,0.001,34,31,32,9,19,40,9
06083001909,California,Santa Barbara County,3661,0,0.8353,0.3242,0.1094,0.0892,0.1022,0.0079,0.0412,0.0344,0.2715,0.12,7.63,55.007,0.063,0.022,266454.698,0.0656,0,0,2.34,0,200.236,5.659,0.439,24,33,22,13,29,31,2
06083001910,California,Santa Barbara County,2858,1,1.1562,0.3495,0.2122,0.024,0.071,0.049,0.0947,0.0206,0.289,0.12,7.625,54.923,0.067,0.018,321650.422,0.1473,0,0,2.874,0,216.326,6.563,0.494,42,33,22,15,31,40,2
06083001911,California,Santa Barbara County,1624,0,1.0544,0.2857,0.2138,0.0401,0.1355,0,0.1127,0.016,0.4033,0.159,7.759,54.825,0.049,0.637,239304.78,0.1365,0,0,0.201,0,33.32,2.984,0,37,36,21,7,27,6,17
06083001912,California,Santa Barbara County,5151,0,0.8103,0.258,0.1407,0.0286,0.0953,0.071,0.0844,0.0881,0.1328,0.159,7.652,52.824,0.066,0.024,392327.261,0.0497,0,0,1.608,0,102.105,6.823,0,23,33,11,14,35,43,17
06083002005,California,Santa Barbara County,4979,0,0.968,0.3487,0.1434,0.0688,0.1151,0.0047,0.0591,0.055,0.1968,0.1867,8.219,50.129,0.092,1.711,414081.698,0.0515,0.042,0.514,2.924,0,46.829,6.041,0,32,52,1,25,36,35,43
06083002006,California,Santa Barbara County,2754,0,0.8795,0.362,0.1026,0.036,0.1058,0.0428,0.1043,0.049,0.2596,0.1282,8.186,52.252,0.067,2.562,364873.48,0.2102,0.053,0.637,1.772,0,34.704,3.552,0,27,50,8,15,34,10,4
06083002008,California,Santa Barbara County,7204,0,1.1071,0.5328,0.082,0.0311,0.0952,0.025,0.0984,0.0468,0.1462,0.1579,8.306,50.165,0.111,2.817,914365.324,0.2056,0.068,0.788,2.296,0,53.001,6.919,0,40,55,2,32,52,44,16
06083002009,California,Santa Barbara County,3806,0,1.4736,0.427,0.2818,0.0564,0.1728,0,0.0613,0.0402,0.2362,0.1795,8.278,49.854,0.108,1.918,573810.835,0.1954,0.099,0.644,3.208,0,70.536,6.908,0,57,54,1,31,42,44,36
06083002010,California,Santa Barbara County,4617,0,1.0752,0.4091,0.1459,0.0595,0.1577,0.032,0.0363,0.0606,0.1466,0.1672,8.267,50.341,0.109,2.223,595855.653,0.0853,0,0.594,3.312,0,41.922,6.468,0,38,53,2,32,43,39,23
06083002011,California,Santa Barbara County,5925,2,1.8396,0.7024,0.2481,0.0396,0.1797,0.0585,0.2488,0.0616,0.1423,0.1415,8.336,49.521,0.104,2.924,740348.139,0.0984,0.124,1.271,3.6,0,122.107,6.513,0.102,69,56,1,30,48,40,8
06083002012,California,Santa Barbara County,2830,0,1.1538,0.4297,0.1623,0.0254,0.1325,0.0247,0.0768,0.0979,0.2007,0.1672,8.254,49.407,0.088,1.59,589666.417,0.2681,0.113,0.641,2.035,0,161.227,7.367,0,42,53,1,23,43,49,23
06083002013,California,Santa Barbara County,2732,0,0.9408,0.4586,0.066,0.0219,0.1199,0.0124,0.0778,0.0549,0.269,0.1333,8.283,48.925,0.084,1.497,508001.036,0.0531,0.128,0.712,1.817,0,455.384,6.298,0,30,54,1,22,40,38,5
06083002014,California,Santa Barbara County,6423,1,1.6781,0.7222,0.1765,0.0482,0.0601,0.0948,0.0896,0.0836,0.1384,0.1631,8.353,50.574,0.131,4.463,1213996.316,0,0,1.291,4.313,0,35.771,7.914,0,64,56,2,40,59,54,20
06083002015,California,Santa Barbara County,3724,0,1.0264,0.3708,0.1513,0.0073,0.1707,0.007,0.0749,0.0403,0.2712,0.1631,8.335,50.306,0.131,3.561,970482.152,0.2638,0.027,1.018,2.769,0,44.001,8.075,0,35,56,2,40,54,56,20
06083002101,California,Santa Barbara County,4805,7,2.4108,0.8504,0.3681,0.0272,0.0789,0.1712,0.2643,0.0847,0.0916,0.2154,8.425,51.135,0.203,7.196,1443381.201,0.5618,0,1.436,5.07,0,24.532,9.275,0,83,59,3,65,64,68,70
06083002102,California,Santa Barbara County,2368,3,2.1406,0.7158,0.3509,0.0407,0.1009,0.042,0.2353,0.0988,0.1313,0.1631,8.404,50.989,0.203,7.125,1226265.435,0.7593,0,1.682,4.692,0,27.678,7.785,0,77,58,3,65,59,53,20
06083002103,California,Santa Barbara County,5324,6,2.6138,0.7855,0.4827,0.0605,0.1737,0.1407,0.2079,0.0898,0.1285,0.161,8.375,50.79,0.17,6.735,1178999.168,0.1009,0,1.741,5.067,0,31.818,8.352,0,86,57,2,55,58,59,18
06083002205,California,Santa Barbara County,5218,7,3.0096,0.8645,0.5802,0.0621,0.1694,0.1601,0.451,0.0678,0.0933,0.2031,8.468,51.491,0.196,8.201,1559539.589,0.193,0,1.171,3.501,0,18.374,8.762,0,93,60,4,63,66,63,59
06083002206,California,Santa Barbara County,5520,7,2.4717,0.8411,0.3962,0.0762,0.1028,0.1019,0.3282,0.1101,0.1045,0.2123,8.445,51.337,0.203,7.667,1611540.527,0.2942,0,1.319,5.104,0,22.711,10.188,0,84,59,4,65,66,76,68
06083002209,California,Santa Barbara County,3904,5,2.5813,0.8371,0.4391,0.0511,0.106,0.0591,0.3143,0.0856,0.0889,0.1518,8.501,51.589,0.119,8.737,1555407.287,0.1412,0,1.027,4.049,0,10.123,8.898,0,86,61,5,36,66,64,12
06083002210,California,Santa Barbara County,6755,4,2.3672,0.8295,0.3648,0.0411,0.1118,0.0331,0.3183,0.0566,0.1168,0.1682,8.482,51.882,0.102,7.938,1288680.935,0.0351,0,0.958,2.649,0,5.541,8.21,0,82,60,6,29,61,57,24
06083002211,California,Santa Barbara County,6035,0,1.4192,0.597,0.1577,0.037,0.2228,0.0192,0.0886,0.0416,0.2736,0.1641,8.398,52.133,0.098,6.808,1045008.544,0.0828,0,1.03,2.721,0,12.592,7.458,0,54,58,7,28,55,50,21
06083002303,California,Santa Barbara County,6037,7,2.9404,0.9757,0.4867,0.0576,0.0966,0.1809,0.5336,0.1514,0.113,0.1856,8.494,51.083,0.159,8.778,1079640.054,0.3164,0,1.39,3.112,0,23.993,8.183,0,92,61,3,51,56,57,42
06083002304,California,Santa Barbara County,7036,8,3.4692,0.9387,0.7042,0.0868,0.0794,0.2124,0.5425,0.1923,0.0634,0.1456,8.462,50.908,0.203,8.431,1161061.593,0.3317,0,1.78,3.57,0,26.223,10.934,0,97,60,3,65,58,81,9
06083002307,California,Santa Barbara County,5103,1,2.1583,0.8954,0.2475,0.0787,0.0825,0.1965,0.4044,0.0523,0.0907,0.1744,8.547,50.528,0.112,10.401,718097.909,0.0341,0,0.99,2.116,0,14.903,6.86,0,77,62,2,33,47,43,30
06083002308,California,Santa Barbara County,3044,0,1.6689,0.7549,0.1531,0.0679,0.1669,0.0637,0.2068,0.0558,0.1422,0.1744,8.545,51.566,0.12,9.562,1175148.341,0,0,0.879,2.443,0,1.899,8.111,0,64,62,5,36,58,56,30
06083002309,California,Santa Barbara County,3849,4,2.6505,0.9535,0.3933,0.0997,0.0759,0.2241,0.6043,0.0501,0.099,0.1969,8.52,51.119,0.12,9.63,836274.154,0.1591,0,1.169,2.638,0,22.756,8.075,0,87,61,3,36,50,56,53
06083002310,California,Santa Barbara County,3656,6,2.9152,0.9907,0.4682,0.0322,0.0976,0.1261,0.5483,0.0547,0.0427,0.1969,8.512,51.321,0.12,9.131,1107053.083,0.2315,0,1.115,4.083,0,20.241,8.5,0,91,61,4,36,57,60,53
06083002405,California,Santa Barbara County,4173,8,3.1031,0.9722,0.5488,0.0768,0.0757,0.3206,0.6087,0.1229,0.0561,0.2144,8.409,50.548,0.203,23.117,874171.1,0.2114,0,4.227,4.458,0,32.697,8.774,0,94,58,2,65,51,63,69
06083002406,California,Santa Barbara County,4446,8,3.7236,0.9386,0.7981,0.0471,0.1065,0.506,0.6784,0.1777,0.0378,0.2144,8.427,50.616,0.203,13.076,932420.241,0.2665,0,3.071,4.517,0,30.663,9.377,0,99,59,2,65,53,69,69
06083002407,California,Santa Barbara County,4748,8,3.7281,0.9682,0.7816,0.0899,0.0343,0.4177,0.7051,0.1344,0.0428,0.1877,8.433,50.719,0.203,9.084,1015225.778,0.1366,0,2.711,4.888,0,29.437,10.489,0,99,59,2,65,55,78,44
06083002408,California,Santa Barbara County,2466,8,3.3938,0.9736,0.6551,0.0724,0.0458,0.3066,0.7158,0.0779,0.0203,0.1877,8.445,50.752,0.203,8.572,1194480.555,0.3612,0,2.338,4.562,0,28.398,11.125,0,97,59,2,65,59,82,44
06083002409,California,Santa Barbara County,9401,3,2.2615,0.8333,0.3235,0.0949,0.1274,0.1574,0.3073,0.092,0.1007,0.1713,8.408,49.723,0.137,5.001,769656.233,0.0178,0.071,3.441,3.792,0,42.369,8.804,0,79,58,1,42,48,63,27
06083002410,California,Santa Barbara County,5646,8,2.9592,0.9467,0.5113,0.0986,0.0834,0.2804,0.5544,0.0342,0.0808,0.1713,8.433,50.056,0.148,9.027,1028955.781,0.0331,0.027,2.249,5.98,0,35.587,8.812,0.214,92,59,1,46,55,63,27
06083002503,California,Santa Barbara County,1563,4,2.7456,0.929,0.4434,0.066,0.0595,0.2218,0.3012,0.0537,0.1011,0.1497,8.393,47.517,0.078,2.021,309496.094,0.239,0.114,1.663,1.099,0,33.626,3.436,0,89,58,0,19,31,9,11
06083002504,California,Santa Barbara County,6920,5,2.9911,0.9426,0.5256,0.0988,0.1012,0.1677,0.4414,0.1159,0.0913,0.1497,8.545,48.133,0.22,2.607,121041.835,0.1167,0.028,2.503,0.154,0,29.717,5.41,0,92,62,1,69,19,28,11
06083002703,California,Santa Barbara County,3411,1,2.24,0.6711,0.4149,0.0316,0.1525,0.045,0.2514,0.0657,0.1454,0.1908,7.543,44.537,0.08,0.269,291048.032,0.3797,0,0.137,1.193,0,33.985,6.485,0,79,30,0,20,30,40,47
06083002705,California,Santa Barbara County,4127,2,2.6743,0.7526,0.5251,0.1009,0.1564,0.152,0.3089,0.0439,0.1718,0.2215,7.562,44.242,0.083,0.279,235644.909,0.1462,0,0.142,1.931,0,56.943,5.741,0,87,31,0,21,27,32,75
06083002706,California,Santa Barbara County,6316,1,2.746,0.8513,0.4911,0.1047,0.1144,0.1706,0.4098,0.0795,0.0757,0.2174,7.561,44.587,0.08,0.277,273460.979,0.1631,0,0.151,1.394,0,37.636,6.756,0,89,31,0,20,29,42,72
06083002707,California,Santa Barbara County,2392,0,1.4043,0.472,0.2287,0.1001,0.1605,0.0709,0.1384,0.0585,0.1894,0.2144,7.526,44.004,0.083,0.259,266601.322,0.432,0,0.117,1.762,0,36.26,5.135,0,54,30,0,21,29,25,69
06083002708,California,Santa Barbara County,2514,0,1.5591,0.5298,0.2504,0.0741,0.1427,0.0538,0.168,0.0537,0.2566,0.1959,7.523,44.312,0.081,0.255,251986.881,0.4496,0,0.121,1.096,0,30.688,6.098,0,60,30,0,20,28,35,52
06083002709,California,Santa Barbara County,4419,2,3.0169,0.8353,0.6008,0.0151,0.123,0.0833,0.369,0.1231,0.0609,0.2379,7.547,44.074,0.083,0.271,244579.602,0.0456,0,0.126,4.608,0,45.423,5.395,0,93,30,0,21,27,28,86
06083002710,California,Santa Barbara County,4747,1,2.612,0.886,0.4205,0.1172,0.1299,0.1094,0.4425,0.043,0.0381,0.2379,7.537,44.109,0.083,0.266,316973.375,0.1855,0,0.131,2.215,0,41.123,5.75,0,86,30,0,21,31,32,86
06083002802,California,Santa Barbara County,7653,0,2.0203,0.6694,0.3349,0.0998,0.1189,0.0459,0.1751,0.1011,0.1301,0.1867,7.591,44.747,0.075,0.296,275252.509,0.0307,0,0.165,2.173,0,57.902,5.89,0,74,32,0,18,29,33,43
06083002806,California,Santa Barbara County,2846,0,1.6252,0.6297,0.2136,0.0537,0.1797,0.0534,0.1639,0.0576,0.1581,0.2195,7.574,44.224,0.076,0.292,177794.884,0.0246,0,0.137,1.561,0,98.717,4.515,0,62,31,0,18,23,19,73
06083002808,California,Santa Barbara County,6702,0,1.1256,0.3863,0.1785,0.0712,0.1587,0.0283,0.0601,0.0303,0.2332,0.1569,7.796,46.682,0.054,0.373,127258.303,0.0808,0,0.474,0.648,0,46.066,4.337,0,41,37,0,10,19,17,15
06083002809,California,Santa Barbara County,5012,0,1.3733,0.5615,0.1625,0.0426,0.1717,0.0077,0.1118,0.0441,0.1534,0.1815,7.73,48.341,0.059,0.373,151957.558,0.17,0,0.403,0.646,0,29.832,4.479,0,52,35,1,11,21,19,38
06083002906,California,Santa Barbara County,4190,0,0.9089,0.385,0.0994,0.0505,0.0862,0.0069,0.0825,0.0566,0.1983,0.1374,7.961,57.952,0.148,0.002,1075284.958,0.1504,0,0,4.629,0,0,8.074,0,29,42,37,46,56,56,6
06083002907,California,Santa Barbara County,4039,0,0.617,0.2649,0.0653,0.0268,0.0769,0.0505,0.0147,0.0305,0.2104,0.1528,7.838,58.407,0.109,0.002,801081.19,0.1435,0,0,3.005,0,0,5.021,0,12,39,39,31,49,24,13
06083002909,California,Santa Barbara County,5462,0,1.4591,0.5514,0.2003,0.0364,0.069,0.0036,0.0971,0.0502,0.1333,0.1518,7.96,57.746,0.098,0.001,756558.852,0.1673,0,0,2.686,0,0,6.456,0,56,42,36,27,48,39,12
06083002913,California,Santa Barbara County,4193,0,1.1174,0.3093,0.2225,0.0121,0.1923,0.0282,0.0462,0.0436,0.3069,0.1138,7.985,58.429,0.15,0.002,1850900.452,0.0561,0,0,3.597,0,0,7.652,0,40,43,40,47,70,52,1
06083002914,California,Santa Barbara County,3097,0,0.9011,0.3432,0.1221,0.0752,0.0859,0.0234,0.0249,0.0665,0.2819,0.1949,7.953,58.128,0.163,0.002,1300676.947,0.0664,0,0,4.994,0,0,8.371,0,28,42,38,52,61,59,51
06083002924,California,Santa Barbara County,6746,3,3.147,0.5208,0.8413,0.2139,0.06,0.0262,0.076,0.0007,0.0003,,8.058,57.954,0.069,0.002,586707.88,0.149,0,0,3.868,0,0,5.763,0,94,46,37,16,43,32,
06083002926,California,Santa Barbara County,4714,3,3.2719,0.4805,0.912,0.1259,0.0713,0.0521,0.1683,0,0.0581,0.1949,8.058,57.977,0.069,0.002,594766.602,0.1459,0,0,3.71,0,0,5.888,0,96,46,37,16,43,33,51
